"","DEPARTMENT","WORK.GROUP","CREATION.YEAR","CREATION.MONTH","Number.Of.Cases","Number.Of.Open.Cases","Number.Of.Cases.Exceeding.Timeframe","Percent.Of.Cases.Exceeding.Timeframe","UniqueID","Mean.Days.To.Close.Of.Closed.Cases","Median.Days.To.Close.Closed.Cases","Standard.Deviation","Above.One.Standard.Deviation","Above.Two.Standard.Deviations","Above.Three.Standard.Deviations","Below.One.Standard.Deviation","Below.Two.Standard.Deviations","Below.Three.Standard.Deviations","Month.Year","Date.End.Month"
"1673","Health","Health-Rat-",2010,5,90,0,0,0,"Health Health-Rat- 2010 5",9.93333333333333,10,3.39464217637411,13.3279755097074,16.7226176860816,20.1172598624557,6.53869115695922,3.14404898058511,-0.250593195789001,"2010.5","2010/05/31"
"1674","Health","Health-Rat-",2010,6,86,0,0,0,"Health Health-Rat- 2010 6",8.82558139534884,8,3.34027776395252,12.1658591593014,15.5061369232539,18.8464146872064,5.48530363139631,2.14502586744379,-1.19525189650874,"2010.6","2010/06/30"
"1675","Health","Health-Rat-",2010,7,101,0,1,0.99009900990099,"Health Health-Rat- 2010 7",10.3267326732673,9,7.75513882646995,18.0818714997373,25.8370103262072,33.5921491526772,2.57159384679737,-5.18354497967258,-12.9386838061425,"2010.7","2010/07/31"
"1676","Health","Health-Rat-",2010,8,118,0,21,17.7966101694915,"Health Health-Rat- 2010 8",13.4576271186441,12,7.46002917869298,20.917656297337,28.37768547603,35.837714654723,5.99759793995109,-1.46243123874189,-8.92246041743486,"2010.8","2010/08/31"
"1677","Health","Health-Rat-",2010,9,118,0,1,0.847457627118644,"Health Health-Rat- 2010 9",9.55084745762712,12,6.76668240193588,16.317529859563,23.0842122614989,29.8508946634348,2.78416505569124,-3.98251734624464,-10.7491997481805,"2010.9","2010/09/30"
"1678","Health","Health-Rat-",2010,10,144,0,0,0,"Health Health-Rat- 2010 10",9.42361111111111,10,4.36223440069295,13.7858455118041,18.148079912497,22.51031431319,5.06137671041816,0.699142309725213,-3.66309209096774,"2010.10","2010/10/31"
"1679","Health","Health-Rat-",2010,11,97,0,0,0,"Health Health-Rat- 2010 11",10.0618556701031,8,24.6174118735896,34.6792675436927,59.2966794172823,83.914091290872,-14.5555562034865,-39.1729680770762,-63.7903799506658,"2010.11","2010/11/30"
"1680","Health","Health-Rat-",2010,12,52,0,0,0,"Health Health-Rat- 2010 12",9.01923076923077,8,4.84460639901609,13.8638371682469,18.7084435672629,23.553049966279,4.17462437021468,-0.669982028801408,-5.5145884278175,"2010.12","2010/12/31"
"1681","Health","Health-Rat-",2011,1,34,0,1,2.94117647058824,"Health Health-Rat- 2011 1",10.5,10,4.91287732763231,15.4128773276323,20.3257546552646,25.2386319828969,5.58712267236769,0.67424534473537,-4.23863198289694,"2011.1","2011/01/31"
"1682","Health","Health-Rat-",2011,2,33,0,1,3.03030303030303,"Health Health-Rat- 2011 2",10.5151515151515,11,4.97569851956243,15.4908500347139,20.4665485542764,25.4422470738388,5.53945299558909,0.563754476026658,-4.41194404353577,"2011.2","2011/02/28"
"1683","Health","Health-Rat-",2011,3,72,0,5,6.94444444444444,"Health Health-Rat- 2011 3",11.1805555555556,9.5,6.55706562008997,17.7376211756455,24.2946867957355,30.8517524158255,4.62348993546558,-1.93357568462439,-8.49064130471436,"2011.3","2011/03/31"
"1684","Health","Health-Rat-",2011,4,70,0,3,4.28571428571429,"Health Health-Rat- 2011 4",12.6571428571429,11,5.99972394119933,18.6568667983422,24.6565907395415,30.6563146807408,6.65741891594353,0.657694974744194,-5.34202896645514,"2011.4","2011/04/30"
"1685","Health","Health-Rat-",2011,5,102,0,12,11.7647058823529,"Health Health-Rat- 2011 5",11.0392156862745,9,7.68168913023775,18.7209048165123,26.40259394675,34.0842830769878,3.35752655603676,-4.324162574201,-12.0058517044388,"2011.5","2011/05/31"
"1686","Health","Health-Rat-",2011,6,96,0,4,4.16666666666667,"Health Health-Rat- 2011 6",9.69791666666667,9,6.26119173399319,15.9591084006599,22.220300134653,28.4814918686462,3.43672493267348,-2.8244668013197,-9.08565853531289,"2011.6","2011/06/30"
"1687","Health","Health-Rat-",2011,7,101,0,5,4.95049504950495,"Health Health-Rat- 2011 7",13.3069306930693,10,10.1781556033079,23.4850862963772,33.6632418996852,43.8413975029931,3.12877508976138,-7.04938051354654,-17.2275361168545,"2011.7","2011/07/31"
"1688","Health","Health-Rat-",2011,8,117,0,13,11.1111111111111,"Health Health-Rat- 2011 8",12.2393162393162,11,7.96073291185919,20.2000491511754,28.1607820630346,36.1215149748938,4.27858332745704,-3.68214958440215,-11.6428824962613,"2011.8","2011/08/31"
"1689","Health","Health-Rat-",2011,9,148,0,0,0,"Health Health-Rat- 2011 9",11.3040540540541,12,4.5109975724998,15.8150516265539,20.3260491990537,24.8370467715535,6.79305648155426,2.28205890905446,-2.22893866344534,"2011.9","2011/09/30"
"1690","Health","Health-Rat-",2011,10,136,0,3,2.20588235294118,"Health Health-Rat- 2011 10",9.89705882352941,10,4.07572654148418,13.9727853650136,18.0485119064978,22.124238447982,5.82133228204523,1.74560574056105,-2.33012080092313,"2011.10","2011/10/31"
"1691","Health","Health-Rat-",2011,11,91,0,0,0,"Health Health-Rat- 2011 11",9.8021978021978,9,4.34925224791516,14.151450050113,18.5007022980281,22.8499545459433,5.45294555428264,1.10369330636747,-3.24555894154769,"2011.11","2011/11/30"
"1692","Health","Health-Rat-",2011,12,46,0,2,4.34782608695652,"Health Health-Rat- 2011 12",11.1739130434783,7,6.37461754086239,17.5485305843407,23.923148125203,30.2977656660654,4.79929550261587,-1.57532203824652,-7.94993957910892,"2011.12","2011/12/31"
"1693","Health","Health-Rat-",2012,1,55,0,0,0,"Health Health-Rat- 2012 1",8.96363636363636,8,3.79064949171294,12.7542858553493,16.5449353470622,20.3355848387752,5.17298687192342,1.38233738021048,-2.40831211150246,"2012.1","2012/01/31"
"1694","Health","Health-Rat-",2012,2,64,0,0,0,"Health Health-Rat- 2012 2",9.453125,8,3.87474397515705,13.3278689751571,17.2026129503141,21.0773569254712,5.57838102484295,1.7036370496859,-2.17110692547116,"2012.2","2012/02/29"
"1695","Health","Health-Rat-",2012,3,69,0,0,0,"Health Health-Rat- 2012 3",8.15942028985507,8,4.33393988803625,12.4933601778913,16.8273000659276,21.1612399539638,3.82548040181882,-0.508459486217429,-4.84239937425368,"2012.3","2012/03/31"
"1696","Health","Health-Rat-",2012,4,72,0,4,5.55555555555556,"Health Health-Rat- 2012 4",9.79166666666667,9,5.94798462731374,15.7396512939804,21.6876359212941,27.6356205486079,3.84368203935293,-2.10430258796081,-8.05228721527455,"2012.4","2012/04/30"
"1697","Health","Health-Rat-",2012,5,78,0,1,1.28205128205128,"Health Health-Rat- 2012 5",8.73076923076923,8,4.10471087272311,12.8354801034923,16.9401909762155,21.0449018489386,4.62605835804611,0.521347485323,-3.58336338740012,"2012.5","2012/05/31"
"1698","Health","Health-Rat-",2012,6,90,0,1,1.11111111111111,"Health Health-Rat- 2012 6",11.8888888888889,12.5,4.76278750512515,16.651676394014,21.4144638991392,26.1772514042644,7.12610138376373,2.36331387863858,-2.39947362648658,"2012.6","2012/06/30"
"1699","Health","Health-Rat-",2012,7,87,0,1,1.14942528735632,"Health Health-Rat- 2012 7",8.77011494252874,7,4.11379174786159,12.8839066903903,16.9976984382519,21.1114901861135,4.65632319466714,0.542531446805551,-3.57126030105604,"2012.7","2012/07/31"
"1700","Health","Health-Rat-",2012,8,127,0,9,7.08661417322835,"Health Health-Rat- 2012 8",13.8818897637795,14,5.57006479291537,19.4519545566949,25.0220193496103,30.5920841425256,8.31182497086415,2.74176017794878,-2.82830461496659,"2012.8","2012/08/31"
"1701","Health","Health-Rat-",2012,9,154,0,5,3.24675324675325,"Health Health-Rat- 2012 9",12.1428571428571,11,5.41292156676551,17.5557787096227,22.9687002763882,28.3816218431537,6.72993557609163,1.31701400932613,-4.09590755743938,"2012.9","2012/09/30"
"1702","Health","Health-Rat-",2012,10,121,0,3,2.47933884297521,"Health Health-Rat- 2012 10",11.0661157024793,11,5.44018311148636,16.5062988139657,21.946481925452,27.3866650369384,5.62593259099298,0.185749479506628,-5.25443363197973,"2012.10","2012/10/31"
"1703","Health","Health-Rat-",2012,11,93,0,3,3.2258064516129,"Health Health-Rat- 2012 11",11.247311827957,10,5.08120131717091,16.3285131451279,21.4097144622988,26.4909157794697,6.16611051078608,1.08490919361516,-3.99629212355575,"2012.11","2012/11/30"
"1704","Health","Health-Rat-",2012,12,53,0,0,0,"Health Health-Rat- 2012 12",8.60377358490566,9,4.62160321267876,13.2253767975844,17.8469800102632,22.468583222942,3.9821703722269,-0.639432840451867,-5.26103605313063,"2012.12","2012/12/31"
"1705","Health","Health-Rat-",2013,1,45,0,0,0,"Health Health-Rat- 2013 1",11.7555555555556,12,4.02354183386837,15.7790973894239,19.8026392232923,23.8261810571607,7.73201372168718,3.70847188781881,-0.315069946049565,"2013.1","2013/01/31"
"1706","Health","Health-Rat-",2013,2,33,0,1,3.03030303030303,"Health Health-Rat- 2013 2",11.3636363636364,12,5.33747471784517,16.7011110814815,22.0385857993267,27.3760605171719,6.0261616457912,0.68868692794603,-4.64878778989913,"2013.2","2013/02/28"
"1707","Health","Health-Rat-",2013,3,44,0,0,0,"Health Health-Rat- 2013 3",9.47727272727273,10,4.17349686832716,13.6507695955999,17.824266463927,21.9977633322542,5.30377585894557,1.13027899061842,-3.04321787770874,"2013.3","2013/03/31"
"1708","Health","Health-Rat-",2013,4,83,0,0,0,"Health Health-Rat- 2013 4",13.3253012048193,12,20.8420941516845,34.1673953565038,55.0094895081883,75.8515836598728,-7.51679294686521,-28.3588870985497,-49.2009812502342,"2013.4","2013/04/30"
"1709","Health","Health-Rat-",2013,5,95,0,1,1.05263157894737,"Health Health-Rat- 2013 5",11.9157894736842,13,5.33288305303378,17.248672526718,22.5815555797518,27.9144386327855,6.58290642065043,1.25002336761666,-4.08285968541712,"2013.5","2013/05/31"
"1710","Health","Health-Rat-",2013,6,82,0,0,0,"Health Health-Rat- 2013 6",13.9512195121951,15,5.04033714094894,18.9915566531441,24.031893794093,29.072230935042,8.91088237124618,3.87054523029723,-1.16979191065171,"2013.6","2013/06/30"
"1711","Health","Health-Rat-",2013,7,112,0,1,0.892857142857143,"Health Health-Rat- 2013 7",11.9464285714286,12,4.11290933112112,16.0593379025497,20.1722472336708,24.2851565647919,7.83351924030745,3.72060990918633,-0.392299421934785,"2013.7","2013/07/31"
"1712","Health","Health-Rat-",2013,8,101,0,2,1.98019801980198,"Health Health-Rat- 2013 8",15.3663366336634,15,4.21122968330446,19.5775663169678,23.7887960002723,28.0000256835767,11.1551069503589,6.94387726705446,2.73264758375,"2013.8","2013/08/31"
"1713","Health","Health-Rat-",2013,9,127,0,6,4.7244094488189,"Health Health-Rat- 2013 9",17.4566929133858,19,5.37004611950254,22.8267390328884,28.1967851523909,33.5668312718934,12.0866467938833,6.71660067438074,1.3465545548782,"2013.9","2013/09/30"
"1714","Health","Health-Rat-",2013,10,121,0,2,1.65289256198347,"Health Health-Rat- 2013 10",12.4214876033058,11,5.48141111107305,17.9028987143788,23.3843098254519,28.8657209365249,6.94007649223274,1.45866538115969,-4.02274572991335,"2013.10","2013/10/31"
"1715","Health","Health-Rat-",2013,11,84,0,10,11.9047619047619,"Health Health-Rat- 2013 11",16.6428571428571,16,5.7824888482859,22.425345991143,28.2078348394289,33.9903236877148,10.8603682945712,5.07787944628535,-0.704609402000553,"2013.11","2013/11/30"
"1716","Health","Health-Rat-",2013,12,52,0,7,13.4615384615385,"Health Health-Rat- 2013 12",15.5769230769231,16,7.97630351716184,23.5532265940849,31.5295301112468,39.5058336284086,7.60061955976123,-0.375683957400611,-8.35198747456245,"2013.12","2013/12/31"
"1717","Health","Health-Rat-",2014,1,40,0,29,72.5,"Health Health-Rat- 2014 1",23.55,24.5,7.81172688482367,31.3617268848237,39.1734537696473,46.985180654471,15.7382731151763,7.92654623035266,0.114819345528993,"2014.1","2014/01/31"
"1718","Health","Health-Rat-",2014,2,34,0,19,55.8823529411765,"Health Health-Rat- 2014 2",20.5294117647059,23,6.36389100585506,26.8933027705609,33.257193776416,39.6210847822711,14.1655207588508,7.80162975299577,1.43773874714071,"2014.2","2014/02/28"
"1719","Health","Health-Rat-",2014,3,70,0,4,5.71428571428571,"Health Health-Rat- 2014 3",9.24285714285714,7,6.95416820953753,16.1970253523947,23.1511935619322,30.1053617714697,2.28868893331961,-4.66547927621792,-11.6196474857555,"2014.3","2014/03/31"
"1720","Health","Health-Rat-",2014,4,70,0,7,10,"Health Health-Rat- 2014 4",11.1714285714286,8,7.19293419109564,18.3643627625242,25.5572969536199,32.7502311447155,3.97849438033293,-3.21443981076272,-10.4073740018584,"2014.4","2014/04/30"
"1721","Health","Health-Rat-",2014,5,81,0,6,7.40740740740741,"Health Health-Rat- 2014 5",12.8641975308642,12,7.34804920781658,20.2122467386808,27.5602959464974,34.9083451543139,5.51614832304762,-1.83190088476896,-9.17995009258553,"2014.5","2014/05/31"
"1722","Health","Health-Rat-",2014,6,87,0,33,37.9310344827586,"Health Health-Rat- 2014 6",21.7586206896552,21,9.54422450129893,31.3028451909541,40.847069692253,50.391294193552,12.2143961883562,2.67017168705731,-6.87405281424163,"2014.6","2014/06/30"
"1723","Health","Health-Rat-",2014,7,119,0,0,0,"Health Health-Rat- 2014 7",7.11764705882353,7,3.22641762453905,10.3440646833626,13.5704823079016,16.7968999324407,3.89122943428448,0.664811809745433,-2.56160581479362,"2014.7","2014/07/31"
"1724","Health","Health-Rat-",2014,8,105,0,1,0.952380952380952,"Health Health-Rat- 2014 8",8.28571428571429,7,3.91425964537722,12.1999739310915,16.1142335764687,20.0284932218459,4.37145464033707,0.457194994959854,-3.45706465041736,"2014.8","2014/08/31"
"1725","Health","Health-Rat-",2014,9,121,0,33,27.2727272727273,"Health Health-Rat- 2014 9",12.595041322314,8,8.99034529592412,21.5853866182382,30.5757319141623,39.5660772100864,3.60469602638993,-5.38564926953418,-14.3759945654583,"2014.9","2014/09/30"
"1726","Health","Health-Rat-",2014,10,132,0,23,17.4242424242424,"Health Health-Rat- 2014 10",13.0151515151515,9,10.3746497032631,23.3898012184146,33.7644509216778,44.1391006249409,2.6405018118884,-7.73414789137473,-18.1087975946378,"2014.10","2014/10/31"
"1727","Health","Health-Rat-",2014,11,83,0,0,0,"Health Health-Rat- 2014 11",7.95180722891566,7,3.95678982490651,11.9085970538222,15.8653868787287,19.8221767036352,3.99501740400915,0.0382275791026432,-3.91856224580387,"2014.11","2014/11/30"
"1728","Health","Health-Rat-",2014,12,88,0,0,0,"Health Health-Rat- 2014 12",7.57954545454545,7,4.47142033262515,12.0509657871706,16.5223861197957,20.9938064524209,3.10812512192031,-1.36329521070484,-5.83471554332998,"2014.12","2014/12/31"
"1729","Health","Health-Rat-",2015,1,63,0,1,1.58730158730159,"Health Health-Rat- 2015 1",6.31746031746032,5,4.4570545634381,10.7745148808984,15.2315694443365,19.6886240077746,1.86040575402221,-2.59664880941589,-7.05370337285399,"2015.1","2015/01/31"
"1730","Health","Health-Rat-",2015,2,39,0,0,0,"Health Health-Rat- 2015 2",8.15384615384615,7,4.2645321921418,12.418378345988,16.6829105381298,20.9474427302716,3.88931396170435,-0.375218230437449,-4.63975042257925,"2015.2","2015/02/28"
"1731","Health","Health-Rat-",2015,3,72,0,1,1.38888888888889,"Health Health-Rat- 2015 3",9.68055555555556,9,6.02302247106973,15.7035780266253,21.726600497695,27.7496229687648,3.65753308448582,-2.36548938658391,-8.38851185765364,"2015.3","2015/03/31"
"1732","Health","Health-Rat-",2015,4,86,0,1,1.16279069767442,"Health Health-Rat- 2015 4",9.72093023255814,8,5.2370875668935,14.9580177994516,20.1951053663451,25.4321929332386,4.48384266566464,-0.753244901228866,-5.99033246812237,"2015.4","2015/04/30"
"1733","Health","Health-Rat-",2015,5,68,0,2,2.94117647058824,"Health Health-Rat- 2015 5",10.3676470588235,9,4.3500022705937,14.7176493294172,19.0676516000109,23.4176538706046,6.01764478822983,1.66764251763613,-2.68235975295756,"2015.5","2015/05/31"
"1734","Health","Health-Rat-",2015,6,107,0,45,42.0560747663551,"Health Health-Rat- 2015 6",13.0654205607477,10,10.3634617841554,23.428882344903,33.7923441290584,44.1558059132138,2.70195877659229,-7.66150300756308,-18.0249647917185,"2015.6","2015/06/30"
"1735","Health","Health-Rat-",2015,7,105,0,96,91.4285714285714,"Health Health-Rat- 2015 7",10.247619047619,8,7.19078062572667,17.4383996733457,24.6291802990724,31.8199609247991,3.05683842189238,-4.13394220383429,-11.324722829561,"2015.7","2015/07/31"
"1736","Health","Health-Rat-",2015,8,133,0,100,75.187969924812,"Health Health-Rat- 2015 8",9.93984962406015,10,4.03349498517075,13.9733446092309,18.0068395944017,22.0403345795724,5.9063546388894,1.87285965371865,-2.1606353314521,"2015.8","2015/08/31"
